Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
0,42.0,169,2974.0,42.0,1.0,0,0,318733,250,1.0,2021-07-20 22:00:54
0,43.0,170,2975.0,43.0,1.0,0,0,318840,250,1.0,2021-07-20 22:00:55
0,44.0,171,2976.0,44.0,1.0,0,0,318947,250,1.0,2021-07-20 22:00:56
1,45.0,172,2977.0,45.0,1.0,1,0,319054,250,1.0,2021-07-20 22:00:57
2,46.0,173,2978.0,46.0,1.0,2,0,319161,250,1.0,2021-07-20 22:00:58
3,47.0,174,2979.0,47.0,1.0,3,0,319268,250,1.0,2021-07-20 22:00:59
6,48.0,175,2980.0,48.0,1.0,6,0,319376,250,1.0,2021-07-20 22:01:00
8,49.0,176,2981.0,49.0,1.0,8,0,319483,250,1.0,2021-07-20 22:01:01
12,50.0,177,2982.0,50.0,1.0,12,0,319590,250,1.0,2021-07-20 22:01:02
15,51.0,178,2983.0,51.0,1.0,15,0,319697,250,1.0,2021-07-20 22:01:03
19,52.0,179,2984.0,52.0,1.0,19,0,319804,250,1.0,2021-07-20 22:01:04
24,53.0,180,2985.0,53.0,1.0,24,0,319911,250,1.0,2021-07-20 22:01:05
29,54.0,181,2986.0,54.0,1.0,29,0,320019,250,1.0,2021-07-20 22:01:06
34,55.0,182,2987.0,55.0,1.0,34,0,320126,250,1.0,2021-07-20 22:01:07
40,56.0,183,2988.0,56.0,1.0,40,0,320233,250,1.0,2021-07-20 22:01:08
46,57.0,184,2989.0,57.0,1.0,46,0,320340,250,1.0,2021-07-20 22:01:09
52,58.0,185,2990.0,58.0,1.0,52,0,320447,250,1.0,2021-07-20 22:01:10
58,59.0,186,2991.0,59.0,1.0,58,0,320554,250,1.0,2021-07-20 22:01:11
65,60.0,187,2992.0,60.0,1.0,65,0,320662,250,1.0,2021-07-20 22:01:12
72,61.0,188,2993.0,61.0,1.0,72,0,320769,250,1.0,2021-07-20 22:01:13
80,62.0,189,2994.0,62.0,1.0,80,0,320876,250,1.0,2021-07-20 22:01:14
87,63.0,190,2995.0,63.0,1.0,87,0,320983,250,1.0,2021-07-20 22:01:15
95,64.0,191,2996.0,64.0,1.0,95,0,321090,250,1.0,2021-07-20 22:01:16
103,65.0,192,2997.0,65.0,1.0,103,0,321197,250,1.0,2021-07-20 22:01:17
111,66.0,193,2998.0,66.0,1.0,111,0,321305,250,1.0,2021-07-20 22:01:18
119,67.0,194,2999.0,67.0,1.0,119,0,321412,250,1.0,2021-07-20 22:01:19
126,68.0,195,3000.0,68.0,1.0,126,0,321519,250,1.0,2021-07-20 22:01:20
134,69.0,196,3001.0,69.0,1.0,134,0,321626,250,1.0,2021-07-20 22:01:21
142,70.0,197,3002.0,70.0,1.0,142,0,321733,250,1.0,2021-07-20 22:01:22
150,71.0,198,3003.0,71.0,1.0,150,0,321841,250,1.0,2021-07-20 22:01:23
158,72.0,199,3004.0,72.0,1.0,158,0,321948,250,1.0,2021-07-20 22:01:24
166,73.0,200,3005.0,73.0,1.0,166,0,322055,250,1.0,2021-07-20 22:01:25
173,74.0,201,3006.0,74.0,1.0,173,0,322162,250,1.0,2021-07-20 22:01:26
181,75.0,202,3007.0,75.0,1.0,181,0,322269,250,1.0,2021-07-20 22:01:27
188,76.0,203,3008.0,76.0,1.0,188,0,322376,250,1.0,2021-07-20 22:01:28
195,77.0,204,3009.0,77.0,1.0,195,0,322484,250,1.0,2021-07-20 22:01:29
201,78.0,205,3010.0,78.0,1.0,201,0,322591,250,1.0,2021-07-20 22:01:30
207,79.0,206,3011.0,79.0,1.0,207,0,322698,250,1.0,2021-07-20 22:01:31
213,80.0,207,3012.0,80.0,1.0,213,0,322805,250,1.0,2021-07-20 22:01:32
219,81.0,208,3013.0,81.0,1.0,219,0,322912,250,1.0,2021-07-20 22:01:33
224,82.0,209,3014.0,82.0,1.0,224,0,323019,250,1.0,2021-07-20 22:01:34
229,83.0,210,3015.0,83.0,1.0,229,0,323127,250,1.0,2021-07-20 22:01:35
234,84.0,211,3016.0,84.0,1.0,234,0,323234,250,1.0,2021-07-20 22:01:36
238,85.0,212,3017.0,85.0,1.0,238,0,323341,250,1.0,2021-07-20 22:01:37
241,86.0,213,3018.0,86.0,1.0,241,0,323448,250,1.0,2021-07-20 22:01:38
245,87.0,214,3019.0,87.0,1.0,245,0,323555,250,1.0,2021-07-20 22:01:39
247,88.0,215,3020.0,88.0,1.0,247,0,323662,250,1.0,2021-07-20 22:01:40
250,89.0,216,3021.0,89.0,1.0,250,0,323770,250,1.0,2021-07-20 22:01:41
251,90.0,217,3022.0,90.0,1.0,251,0,323877,250,1.0,2021-07-20 22:01:42
252,91.0,218,3023.0,91.0,1.0,252,0,323984,250,1.0,2021-07-20 22:01:43
253,92.0,219,3024.0,92.0,1.0,253,0,324091,250,1.0,2021-07-20 22:01:44
254,93.0,220,3025.0,93.0,1.0,254,0,324198,250,1.0,2021-07-20 22:01:45
253,94.0,221,3026.0,94.0,1.0,253,0,324305,250,1.0,2021-07-20 22:01:46
252,95.0,222,3027.0,95.0,1.0,252,0,324413,250,1.0,2021-07-20 22:01:47
251,96.0,223,3028.0,96.0,1.0,251,0,324520,250,1.0,2021-07-20 22:01:48
250,97.0,224,3029.0,97.0,1.0,250,0,324627,250,1.0,2021-07-20 22:01:49
247,98.0,225,3030.0,98.0,1.0,247,0,324734,250,1.0,2021-07-20 22:01:50
245,99.0,226,3031.0,99.0,1.0,245,0,324841,250,1.0,2021-07-20 22:01:51
241,100.0,227,3032.0,100.0,1.0,241,0,324949,250,1.0,2021-07-20 22:01:52
238,101.0,228,3033.0,101.0,1.0,238,0,325056,250,1.0,2021-07-20 22:01:53
234,102.0,229,3034.0,102.0,1.0,234,0,325163,250,1.0,2021-07-20 22:01:54
229,103.0,230,3035.0,103.0,1.0,229,0,325270,250,1.0,2021-07-20 22:01:55
224,104.0,231,3036.0,104.0,1.0,224,0,325377,250,1.0,2021-07-20 22:01:56
219,105.0,232,3037.0,105.0,1.0,219,0,325484,250,1.0,2021-07-20 22:01:57
213,106.0,233,3038.0,106.0,1.0,213,0,325592,250,1.0,2021-07-20 22:01:58
207,107.0,234,3039.0,107.0,1.0,207,0,325699,250,1.0,2021-07-20 22:01:59
201,108.0,235,3040.0,108.0,1.0,201,0,325806,250,1.0,2021-07-20 22:02:00
195,109.0,236,3041.0,109.0,1.0,195,0,325913,250,1.0,2021-07-20 22:02:01
188,110.0,237,3042.0,110.0,1.0,188,0,326020,250,1.0,2021-07-20 22:02:02
181,111.0,238,3043.0,111.0,1.0,181,0,326127,250,1.0,2021-07-20 22:02:03
173,112.0,239,3044.0,112.0,1.0,173,0,326235,250,1.0,2021-07-20 22:02:04
166,113.0,240,3045.0,113.0,1.0,166,0,326342,250,1.0,2021-07-20 22:02:05
158,114.0,241,3046.0,114.0,1.0,158,0,326449,250,1.0,2021-07-20 22:02:06
150,115.0,242,3047.0,115.0,1.0,150,0,326556,250,1.0,2021-07-20 22:02:07
142,116.0,243,3048.0,116.0,1.0,142,0,326663,250,1.0,2021-07-20 22:02:08
134,117.0,244,3049.0,117.0,1.0,134,0,326770,250,1.0,2021-07-20 22:02:09
127,118.0,245,3050.0,118.0,1.0,127,0,326878,250,1.0,2021-07-20 22:02:10
119,119.0,246,3051.0,119.0,1.0,119,0,326985,250,1.0,2021-07-20 22:02:11
111,120.0,247,3052.0,120.0,1.0,111,0,327092,250,1.0,2021-07-20 22:02:12
103,121.0,248,3053.0,121.0,1.0,103,0,327199,250,1.0,2021-07-20 22:02:13
95,122.0,249,3054.0,122.0,1.0,95,0,327306,250,1.0,2021-07-20 22:02:14
87,123.0,250,3055.0,123.0,1.0,87,0,327414,250,1.0,2021-07-20 22:02:15
80,124.0,251,3056.0,124.0,1.0,80,0,327521,250,1.0,2021-07-20 22:02:16
72,125.0,252,3057.0,125.0,1.0,72,0,327628,250,1.0,2021-07-20 22:02:17
65,126.0,253,3058.0,126.0,1.0,65,0,327735,250,1.0,2021-07-20 22:02:18
58,127.0,254,3059.0,127.0,1.0,58,0,327842,250,1.0,2021-07-20 22:02:19
52,127.0,0,3060.0,127.0,1.0,52,0,327949,150,1.0,2021-07-20 22:02:20
46,126.0,1,3061.0,126.0,1.0,46,0,328057,150,1.0,2021-07-20 22:02:21
40,125.0,2,3062.0,125.0,1.0,40,0,328164,150,1.0,2021-07-20 22:02:22
34,124.0,3,3063.0,124.0,1.0,34,0,328271,150,1.0,2021-07-20 22:02:23
29,123.0,4,3064.0,123.0,1.0,29,0,328378,150,1.0,2021-07-20 22:02:24
24,122.0,5,3065.0,122.0,1.0,24,0,328485,150,1.0,2021-07-20 22:02:25
19,121.0,6,3066.0,121.0,1.0,19,0,328592,150,1.0,2021-07-20 22:02:26
15,120.0,7,3067.0,120.0,1.0,15,0,328700,150,1.0,2021-07-20 22:02:27
12,119.0,8,3068.0,119.0,1.0,12,0,328807,150,1.0,2021-07-20 22:02:28
8,118.0,9,3069.0,118.0,1.0,8,0,328914,150,1.0,2021-07-20 22:02:29
6,117.0,10,3070.0,117.0,1.0,6,0,329021,150,1.0,2021-07-20 22:02:30
3,116.0,11,3071.0,116.0,1.0,3,0,329128,150,1.0,2021-07-20 22:02:31
2,115.0,12,3072.0,115.0,1.0,2,0,329235,150,1.0,2021-07-20 22:02:32
1,114.0,13,3073.0,114.0,1.0,1,0,329343,150,1.0,2021-07-20 22:02:33
0,113.0,14,3074.0,113.0,1.0,0,0,329450,150,1.0,2021-07-20 22:02:34
0,112.0,15,3075.0,112.0,1.0,0,0,329557,150,1.0,2021-07-20 22:02:35
0,111.0,16,3076.0,111.0,1.0,0,0,329664,150,1.0,2021-07-20 22:02:36
1,110.0,17,3077.0,110.0,1.0,1,0,329771,150,1.0,2021-07-20 22:02:37
2,109.0,18,3078.0,109.0,1.0,2,0,329878,150,1.0,2021-07-20 22:02:38
3,108.0,19,3079.0,108.0,1.0,3,0,329986,150,1.0,2021-07-20 22:02:39
6,107.0,20,3080.0,107.0,1.0,6,0,330093,150,1.0,2021-07-20 22:02:40
8,106.0,21,3081.0,106.0,1.0,8,0,330200,150,1.0,2021-07-20 22:02:41
12,105.0,22,3082.0,105.0,1.0,12,0,330307,150,1.0,2021-07-20 22:02:42
15,104.0,23,3083.0,104.0,1.0,15,0,330414,150,1.0,2021-07-20 22:02:43
19,103.0,24,3084.0,103.0,1.0,19,0,330522,150,1.0,2021-07-20 22:02:44
24,102.0,25,3085.0,102.0,1.0,24,0,330629,150,1.0,2021-07-20 22:02:45
29,101.0,26,3086.0,101.0,1.0,29,0,330736,150,1.0,2021-07-20 22:02:46
34,100.0,27,3087.0,100.0,1.0,34,0,330843,150,1.0,2021-07-20 22:02:47
40,99.0,28,3088.0,99.0,1.0,40,0,330950,150,1.0,2021-07-20 22:02:48
46,98.0,29,3089.0,98.0,1.0,46,0,331057,150,1.0,2021-07-20 22:02:49
52,97.0,30,3090.0,97.0,1.0,52,0,331165,150,1.0,2021-07-20 22:02:50
58,96.0,31,3091.0,96.0,1.0,58,0,331272,150,1.0,2021-07-20 22:02:51
65,95.0,32,3092.0,95.0,1.0,65,0,331379,150,1.0,2021-07-20 22:02:52
72,94.0,33,3093.0,94.0,1.0,72,0,331486,150,1.0,2021-07-20 22:02:53
80,93.0,34,3094.0,93.0,1.0,80,0,331593,150,1.0,2021-07-20 22:02:54
87,92.0,35,3095.0,92.0,1.0,87,0,331700,150,1.0,2021-07-20 22:02:55
95,91.0,36,3096.0,91.0,1.0,95,0,331808,150,1.0,2021-07-20 22:02:56
103,90.0,37,3097.0,90.0,1.0,103,0,331915,150,1.0,2021-07-20 22:02:57
111,89.0,38,3098.0,89.0,1.0,111,0,332022,150,1.0,2021-07-20 22:02:58
119,88.0,39,3099.0,88.0,1.0,119,0,332129,150,1.0,2021-07-20 22:02:59
126,87.0,40,3100.0,87.0,1.0,126,0,332236,150,1.0,2021-07-20 22:03:00
134,86.0,41,3101.0,86.0,1.0,134,0,332343,150,1.0,2021-07-20 22:03:01
142,85.0,42,3102.0,85.0,1.0,142,0,332451,150,1.0,2021-07-20 22:03:02
150,84.0,43,3103.0,84.0,1.0,150,0,332558,150,1.0,2021-07-20 22:03:03
158,83.0,44,3104.0,83.0,1.0,158,0,332665,150,1.0,2021-07-20 22:03:04
166,82.0,45,3105.0,82.0,1.0,166,0,332772,150,1.0,2021-07-20 22:03:05
173,81.0,46,3106.0,81.0,1.0,173,0,332879,150,1.0,2021-07-20 22:03:06
181,80.0,47,3107.0,80.0,1.0,181,0,332987,150,1.0,2021-07-20 22:03:07
188,79.0,48,3108.0,79.0,1.0,188,0,333094,150,1.0,2021-07-20 22:03:08
195,78.0,49,3109.0,78.0,1.0,195,0,333201,150,1.0,2021-07-20 22:03:09
201,77.0,50,3110.0,77.0,1.0,201,0,333308,150,1.0,2021-07-20 22:03:10
207,76.0,51,3111.0,76.0,1.0,207,0,333415,150,1.0,2021-07-20 22:03:11
213,75.0,52,3112.0,75.0,1.0,213,0,333522,150,1.0,2021-07-20 22:03:12
219,74.0,53,3113.0,74.0,1.0,219,0,333630,150,1.0,2021-07-20 22:03:13
224,73.0,54,3114.0,73.0,1.0,224,0,333737,150,1.0,2021-07-20 22:03:14
229,72.0,55,3115.0,72.0,1.0,229,0,333844,150,1.0,2021-07-20 22:03:15
234,71.0,56,3116.0,71.0,1.0,234,0,333951,150,1.0,2021-07-20 22:03:16
238,70.0,57,3117.0,70.0,1.0,238,0,334058,150,1.0,2021-07-20 22:03:17
241,69.0,58,3118.0,69.0,1.0,241,0,334165,150,1.0,2021-07-20 22:03:18
245,68.0,59,3119.0,68.0,1.0,245,0,334273,150,1.0,2021-07-20 22:03:19
247,67.0,60,3120.0,67.0,1.0,247,0,334380,150,1.0,2021-07-20 22:03:20
250,66.0,61,3121.0,66.0,1.0,250,0,334487,150,1.0,2021-07-20 22:03:21
251,65.0,62,3122.0,65.0,1.0,251,0,334594,150,1.0,2021-07-20 22:03:22
252,64.0,63,3123.0,64.0,1.0,252,0,334701,150,1.0,2021-07-20 22:03:23
253,63.0,64,3124.0,63.0,1.0,253,0,334808,150,1.0,2021-07-20 22:03:24
254,62.0,65,3125.0,62.0,1.0,254,0,334916,150,1.0,2021-07-20 22:03:25
253,61.0,66,3126.0,61.0,1.0,253,0,335023,150,1.0,2021-07-20 22:03:26
252,60.0,67,3127.0,60.0,1.0,252,0,335130,150,1.0,2021-07-20 22:03:27
251,59.0,68,3128.0,59.0,1.0,251,0,335237,150,1.0,2021-07-20 22:03:28
250,58.0,69,3129.0,58.0,1.0,250,0,335344,150,1.0,2021-07-20 22:03:29
247,57.0,70,3130.0,57.0,1.0,247,0,335451,150,1.0,2021-07-20 22:03:30
245,56.0,71,3131.0,56.0,1.0,245,0,335559,150,1.0,2021-07-20 22:03:31
241,55.0,72,3132.0,55.0,1.0,241,0,335666,150,1.0,2021-07-20 22:03:32
238,54.0,73,3133.0,54.0,1.0,238,0,335773,150,1.0,2021-07-20 22:03:33
234,53.0,74,3134.0,53.0,1.0,234,0,335880,150,1.0,2021-07-20 22:03:34
229,52.0,75,3135.0,52.0,1.0,229,0,335987,150,1.0,2021-07-20 22:03:35
224,51.0,76,3136.0,51.0,1.0,224,0,336095,150,1.0,2021-07-20 22:03:36
219,50.0,77,3137.0,50.0,1.0,219,0,336202,150,1.0,2021-07-20 22:03:37
213,49.0,78,3138.0,49.0,1.0,213,0,336309,150,1.0,2021-07-20 22:03:38
207,48.0,79,3139.0,48.0,1.0,207,0,336416,150,1.0,2021-07-20 22:03:39
201,47.0,80,3140.0,47.0,1.0,201,0,336523,150,1.0,2021-07-20 22:03:40
195,46.0,81,3141.0,46.0,1.0,195,0,336630,150,1.0,2021-07-20 22:03:41
188,45.0,82,3142.0,45.0,1.0,188,0,336738,150,1.0,2021-07-20 22:03:42
181,44.0,83,3143.0,44.0,1.0,181,0,336845,150,1.0,2021-07-20 22:03:43
173,43.0,84,3144.0,43.0,1.0,173,0,336952,150,1.0,2021-07-20 22:03:44
166,42.0,85,3145.0,42.0,1.0,166,0,337059,150,1.0,2021-07-20 22:03:45
158,41.0,86,3146.0,41.0,1.0,158,0,337166,150,1.0,2021-07-20 22:03:46
150,40.0,87,3147.0,40.0,1.0,150,0,337273,150,1.0,2021-07-20 22:03:47
142,39.0,88,3148.0,39.0,1.0,142,0,337381,150,1.0,2021-07-20 22:03:48
134,38.0,89,3149.0,38.0,1.0,134,0,337488,150,1.0,2021-07-20 22:03:49
126,37.0,90,3150.0,37.0,1.0,126,0,337595,150,1.0,2021-07-20 22:03:50
119,36.0,91,3151.0,36.0,1.0,119,0,337702,150,1.0,2021-07-20 22:03:51
111,35.0,92,3152.0,35.0,1.0,111,0,337809,150,1.0,2021-07-20 22:03:52
103,34.0,93,3153.0,34.0,1.0,103,0,337916,150,1.0,2021-07-20 22:03:53
95,33.0,94,3154.0,33.0,1.0,95,0,338024,150,1.0,2021-07-20 22:03:54
87,32.0,95,3155.0,32.0,1.0,87,0,338131,150,1.0,2021-07-20 22:03:55
80,31.0,96,3156.0,31.0,1.0,80,0,338238,150,1.0,2021-07-20 22:03:56
72,30.0,97,3157.0,30.0,1.0,72,0,338345,150,1.0,2021-07-20 22:03:57
65,29.0,98,3158.0,29.0,1.0,65,0,338452,150,1.0,2021-07-20 22:03:58
58,28.0,99,3159.0,28.0,1.0,58,0,338560,150,1.0,2021-07-20 22:03:59
52,27.0,100,3160.0,27.0,1.0,52,0,338667,150,1.0,2021-07-20 22:04:00
46,26.0,101,3161.0,26.0,1.0,46,0,338774,150,1.0,2021-07-20 22:04:01
40,25.0,102,3162.0,25.0,1.0,40,0,338881,150,1.0,2021-07-20 22:04:02
34,24.0,103,3163.0,24.0,1.0,34,0,338988,150,1.0,2021-07-20 22:04:03
29,23.0,104,3164.0,23.0,1.0,29,0,339095,150,1.0,2021-07-20 22:04:04
24,22.0,105,3165.0,22.0,1.0,24,0,339203,150,1.0,2021-07-20 22:04:05
19,21.0,106,3166.0,21.0,1.0,19,0,339310,150,1.0,2021-07-20 22:04:06
15,20.0,107,3167.0,20.0,1.0,15,0,339417,150,1.0,2021-07-20 22:04:07
12,19.0,108,3168.0,19.0,1.0,12,0,339524,150,1.0,2021-07-20 22:04:08
8,18.0,109,3169.0,18.0,1.0,8,0,339631,150,1.0,2021-07-20 22:04:09
6,17.0,110,3170.0,17.0,1.0,6,0,339738,150,1.0,2021-07-20 22:04:10
3,16.0,111,3171.0,16.0,1.0,3,0,339846,150,1.0,2021-07-20 22:04:11
2,15.0,112,3172.0,15.0,1.0,2,0,339953,150,1.0,2021-07-20 22:04:12
1,14.0,113,3173.0,14.0,1.0,1,0,340060,150,1.0,2021-07-20 22:04:13
0,13.0,114,3174.0,13.0,1.0,0,0,340167,150,1.0,2021-07-20 22:04:14
0,12.0,115,3175.0,12.0,1.0,0,0,340274,150,1.0,2021-07-20 22:04:15
0,11.0,116,3176.0,11.0,1.0,0,0,340381,150,1.0,2021-07-20 22:04:16
1,10.0,117,3177.0,10.0,1.0,1,0,340489,150,1.0,2021-07-20 22:04:17
2,9.0,118,3178.0,9.0,1.0,2,0,340596,150,1.0,2021-07-20 22:04:18
3,8.0,119,3179.0,8.0,1.0,3,0,340703,150,1.0,2021-07-20 22:04:19
6,7.0,120,3180.0,7.0,1.0,6,0,340810,150,1.0,2021-07-20 22:04:20
8,6.0,121,3181.0,6.0,1.0,8,0,340917,150,1.0,2021-07-20 22:04:21
12,5.0,122,3182.0,5.0,1.0,12,0,341024,150,1.0,2021-07-20 22:04:22
15,4.0,123,3183.0,4.0,1.0,15,0,341132,150,1.0,2021-07-20 22:04:23
19,3.0,124,3184.0,3.0,1.0,19,0,341239,150,1.0,2021-07-20 22:04:24
24,2.0,125,3185.0,2.0,1.0,24,0,341346,150,1.0,2021-07-20 22:04:25
29,1.0,126,3186.0,1.0,1.0,29,0,341453,150,1.0,2021-07-20 22:04:26
34,0.0,127,3187.0,0.0,1.0,34,0,341560,250,1.0,2021-07-20 22:04:27
40,1.0,128,3188.0,1.0,1.0,40,0,341668,250,1.0,2021-07-20 22:04:28
46,2.0,129,3189.0,2.0,1.0,46,0,341775,250,1.0,2021-07-20 22:04:29
52,3.0,130,3190.0,3.0,1.0,52,0,341882,250,1.0,2021-07-20 22:04:30
58,4.0,131,3191.0,4.0,1.0,58,0,341989,250,1.0,2021-07-20 22:04:31
65,5.0,132,3192.0,5.0,1.0,65,0,342096,250,1.0,2021-07-20 22:04:32
72,6.0,133,3193.0,6.0,1.0,72,0,342203,250,1.0,2021-07-20 22:04:33
80,7.0,134,3194.0,7.0,1.0,80,0,342311,250,1.0,2021-07-20 22:04:34
87,8.0,135,3195.0,8.0,1.0,87,0,342418,250,1.0,2021-07-20 22:04:35
95,9.0,136,3196.0,9.0,1.0,95,0,342525,250,1.0,2021-07-20 22:04:36
103,10.0,137,3197.0,10.0,1.0,103,0,342632,250,1.0,2021-07-20 22:04:37
111,11.0,138,3198.0,11.0,1.0,111,0,342739,250,1.0,2021-07-20 22:04:38
119,12.0,139,3199.0,12.0,1.0,119,0,342846,250,1.0,2021-07-20 22:04:39
127,13.0,140,3200.0,13.0,1.0,127,0,342954,250,1.0,2021-07-20 22:04:40
134,14.0,141,3201.0,14.0,1.0,134,0,343061,250,1.0,2021-07-20 22:04:41
142,15.0,142,3202.0,15.0,1.0,142,0,343168,250,1.0,2021-07-20 22:04:42
150,16.0,143,3203.0,16.0,1.0,150,0,343275,250,1.0,2021-07-20 22:04:43
158,17.0,144,3204.0,17.0,1.0,158,0,343382,250,1.0,2021-07-20 22:04:44
166,18.0,145,3205.0,18.0,1.0,166,0,343489,250,1.0,2021-07-20 22:04:45
173,19.0,146,3206.0,19.0,1.0,173,0,343597,250,1.0,2021-07-20 22:04:46
181,20.0,147,3207.0,20.0,1.0,181,0,343704,250,1.0,2021-07-20 22:04:47
188,21.0,148,3208.0,21.0,1.0,188,0,343811,250,1.0,2021-07-20 22:04:48
195,22.0,149,3209.0,22.0,1.0,195,0,343918,250,1.0,2021-07-20 22:04:49
201,23.0,150,3210.0,23.0,1.0,201,0,344025,250,1.0,2021-07-20 22:04:50
207,24.0,151,3211.0,24.0,1.0,207,0,344133,250,1.0,2021-07-20 22:04:51
213,25.0,152,3212.0,25.0,1.0,213,0,344240,250,1.0,2021-07-20 22:04:52
219,26.0,153,3213.0,26.0,1.0,219,0,344347,250,1.0,2021-07-20 22:04:53
224,27.0,154,3214.0,27.0,1.0,224,0,344454,250,1.0,2021-07-20 22:04:54
229,28.0,155,3215.0,28.0,1.0,229,0,344561,250,1.0,2021-07-20 22:04:55
234,29.0,156,3216.0,29.0,1.0,234,0,344668,250,1.0,2021-07-20 22:04:56
238,30.0,157,3217.0,30.0,1.0,238,0,344776,250,1.0,2021-07-20 22:04:57
241,31.0,158,3218.0,31.0,1.0,241,0,344883,250,1.0,2021-07-20 22:04:58
245,32.0,159,3219.0,32.0,1.0,245,0,344990,250,1.0,2021-07-20 22:04:59
247,33.0,160,3220.0,33.0,1.0,247,0,345097,250,1.0,2021-07-20 22:05:00
250,34.0,161,3221.0,34.0,1.0,250,0,345204,250,1.0,2021-07-20 22:05:01
251,35.0,162,3222.0,35.0,1.0,251,0,345311,250,1.0,2021-07-20 22:05:02
252,36.0,163,3223.0,36.0,1.0,252,0,345419,250,1.0,2021-07-20 22:05:03
253,37.0,164,3224.0,37.0,1.0,253,0,345526,250,1.0,2021-07-20 22:05:04
254,38.0,165,3225.0,38.0,1.0,254,0,345633,250,1.0,2021-07-20 22:05:05
253,39.0,166,3226.0,39.0,1.0,253,0,345740,250,1.0,2021-07-20 22:05:06
252,40.0,167,3227.0,40.0,1.0,252,0,345847,250,1.0,2021-07-20 22:05:07
251,41.0,168,3228.0,41.0,1.0,251,0,345954,250,1.0,2021-07-20 22:05:08
250,42.0,169,3229.0,42.0,1.0,250,0,346062,250,1.0,2021-07-20 22:05:09
247,43.0,170,3230.0,43.0,1.0,247,0,346169,250,1.0,2021-07-20 22:05:10
245,44.0,171,3231.0,44.0,1.0,245,0,346276,250,1.0,2021-07-20 22:05:11
241,45.0,172,3232.0,45.0,1.0,241,0,346383,250,1.0,2021-07-20 22:05:12
238,46.0,173,3233.0,46.0,1.0,238,0,346490,250,1.0,2021-07-20 22:05:13
234,47.0,174,3234.0,47.0,1.0,234,0,346597,250,1.0,2021-07-20 22:05:14
229,48.0,175,3235.0,48.0,1.0,229,0,346705,250,1.0,2021-07-20 22:05:15
224,49.0,176,3236.0,49.0,1.0,224,0,346812,250,1.0,2021-07-20 22:05:16
219,50.0,177,3237.0,50.0,1.0,219,0,346919,250,1.0,2021-07-20 22:05:17
213,51.0,178,3238.0,51.0,1.0,213,0,347026,250,1.0,2021-07-20 22:05:18
207,52.0,179,3239.0,52.0,1.0,207,0,347133,250,1.0,2021-07-20 22:05:19
201,53.0,180,3240.0,53.0,1.0,201,0,347241,250,1.0,2021-07-20 22:05:20
195,54.0,181,3241.0,54.0,1.0,195,0,347348,250,1.0,2021-07-20 22:05:21
188,55.0,182,3242.0,55.0,1.0,188,0,347455,250,1.0,2021-07-20 22:05:22
181,56.0,183,3243.0,56.0,1.0,181,0,347562,250,1.0,2021-07-20 22:05:23
173,57.0,184,3244.0,57.0,1.0,173,0,347669,250,1.0,2021-07-20 22:05:24
166,58.0,185,3245.0,58.0,1.0,166,0,347776,250,1.0,2021-07-20 22:05:25
158,59.0,186,3246.0,59.0,1.0,158,0,347884,250,1.0,2021-07-20 22:05:26
150,60.0,187,3247.0,60.0,1.0,150,0,347991,250,1.0,2021-07-20 22:05:27
142,61.0,188,3248.0,61.0,1.0,142,0,348098,250,1.0,2021-07-20 22:05:28
134,62.0,189,3249.0,62.0,1.0,134,0,348205,250,1.0,2021-07-20 22:05:29
127,63.0,190,3250.0,63.0,1.0,127,0,348312,250,1.0,2021-07-20 22:05:30
119,64.0,191,3251.0,64.0,1.0,119,0,348419,250,1.0,2021-07-20 22:05:31
111,65.0,192,3252.0,65.0,1.0,111,0,348527,250,1.0,2021-07-20 22:05:32
103,66.0,193,3253.0,66.0,1.0,103,0,348634,250,1.0,2021-07-20 22:05:33
95,67.0,194,3254.0,67.0,1.0,95,0,348741,250,1.0,2021-07-20 22:05:34
87,68.0,195,3255.0,68.0,1.0,87,0,348848,250,1.0,2021-07-20 22:05:35
80,69.0,196,3256.0,69.0,1.0,80,0,348955,250,1.0,2021-07-20 22:05:36
72,70.0,197,3257.0,70.0,1.0,72,0,349062,250,1.0,2021-07-20 22:05:37
65,71.0,198,3258.0,71.0,1.0,65,0,349170,250,1.0,2021-07-20 22:05:38
58,72.0,199,3259.0,72.0,1.0,58,0,349277,250,1.0,2021-07-20 22:05:39
52,73.0,200,3260.0,73.0,1.0,52,0,349384,250,1.0,2021-07-20 22:05:40
46,74.0,201,3261.0,74.0,1.0,46,0,349491,250,1.0,2021-07-20 22:05:41
40,75.0,202,3262.0,75.0,1.0,40,0,349598,250,1.0,2021-07-20 22:05:42
34,76.0,203,3263.0,76.0,1.0,34,0,349705,250,1.0,2021-07-20 22:05:43
29,77.0,204,3264.0,77.0,1.0,29,0,349813,250,1.0,2021-07-20 22:05:44
24,78.0,205,3265.0,78.0,1.0,24,0,349920,250,1.0,2021-07-20 22:05:45
19,79.0,206,3266.0,79.0,1.0,19,0,350027,250,1.0,2021-07-20 22:05:46
15,80.0,207,3267.0,80.0,1.0,15,0,350134,250,1.0,2021-07-20 22:05:47
12,81.0,208,3268.0,81.0,1.0,12,0,350241,250,1.0,2021-07-20 22:05:48
8,82.0,209,3269.0,82.0,1.0,8,0,350349,250,1.0,2021-07-20 22:05:49
